------------------------------------------------------------------------
TRAINING NEURAL NETWORK
------------------------------------------------------------------------
------------------------------------------------------------------------
TRAINING NEURAL NETWORK
------------------------------------------------------------------------
Epoch:1, Time:8ms, TrainLoss:0.7610383, TrainLossChange:0.7610383 TestLoss:0.64511544
Mini Batch:10 Batch Loss:2.257067
Mini Batch:11 Batch Loss:2.2590883
Mini Batch:12 Batch Loss:2.259164
Mini Batch:13 Batch Loss:2.2599418
Mini Batch:14 Batch Loss:2.2598596
Mini Batch:15 Batch Loss:2.2571359
Mini Batch:16 Batch Loss:2.2550757
Mini Batch:17 Batch Loss:2.256589
Mini Batch:18 Batch Loss:2.256496
Mini Batch:19 Batch Loss:2.258426
Mini Batch:20 Batch Loss:2.2579165
Epoch:56, Time:1700ms, TrainLoss:2.2576485, TestLoss:2.2710252, TrainLossChange:-0.0011386871, Accuracy: 0.82342863
Mini Batch:1 Batch Loss:2.2374108
Mini Batch:2 Batch Loss:2.2349837
Mini Batch:3 Batch Loss:2.227004
Mini Batch:4 Batch Loss:2.2352898
Mini Batch:5 Batch Loss:2.2344637
Mini Batch:6 Batch Loss:2.2466724
Mini Batch:7 Batch Loss:2.2478485
Mini Batch:8 Batch Loss:2.2516544
Mini Batch:9 Batch Loss:2.256377
Mini Batch:10 Batch Loss:2.2559042
Mini Batch:11 Batch Loss:2.2579215
Mini Batch:12 Batch Loss:2.2579887
Mini Batch:13 Batch Loss:2.2587645
Mini Batch:14 Batch Loss:2.2586975
Mini Batch:15 Batch Loss:2.2559662
Mini Batch:16 Batch Loss:2.2538903
Mini Batch:17 Batch Loss:2.2554152
Mini Batch:18 Batch Loss:2.2553155
Mini Batch:19 Batch Loss:2.2572536
Mini Batch:20 Batch Loss:2.2567487
Epoch:57, Time:1199ms, TrainLoss:2.2564843, TestLoss:2.2698998, TrainLossChange:-0.0011641979, Accuracy: 0.824
Mini Batch:1 Batch Loss:2.236433
Mini Batch:2 Batch Loss:2.2337942
Mini Batch:3 Batch Loss:2.2258015
Mini Batch:4 Batch Loss:2.234104
Mini Batch:5 Batch Loss:2.2332213
Mini Batch:6 Batch Loss:2.2454743
Mini Batch:7 Batch Loss:2.2466283
Mini Batch:8 Batch Loss:2.2504318
Mini Batch:9 Batch Loss:2.2551951
Mini Batch:10 Batch Loss:2.2547162
Mini Batch:11 Batch Loss:2.2567298
Mini Batch:12 Batch Loss:2.2567887
Mini Batch:13 Batch Loss:2.2575622
Mini Batch:14 Batch Loss:2.257509
Mini Batch:15 Batch Loss:2.2547672
Mini Batch:16 Batch Loss:2.252673
Mini Batch:17 Batch Loss:2.2542086
Mini Batch:18 Batch Loss:2.254103
Mini Batch:19 Batch Loss:2.2560496
Mini Batch:20 Batch Loss:2.255552
Epoch:58, Time:1111ms, TrainLoss:2.2552912, TestLoss:2.268746, TrainLossChange:-0.0011930466, Accuracy: 0.82514286
Mini Batch:1 Batch Loss:2.2354283
Mini Batch:2 Batch Loss:2.2325795
Mini Batch:3 Batch Loss:2.2245712
Mini Batch:4 Batch Loss:2.232891
Mini Batch:5 Batch Loss:2.2319503
Mini Batch:6 Batch Loss:2.2442472
Mini Batch:7 Batch Loss:2.2453787
Mini Batch:8 Batch Loss:2.2491775
Mini Batch:9 Batch Loss:2.2539828
Mini Batch:10 Batch Loss:2.253498
Mini Batch:11 Batch Loss:2.2555084
Mini Batch:12 Batch Loss:2.2555592
Mini Batch:13 Batch Loss:2.25633
Mini Batch:14 Batch Loss:2.2562912
Mini Batch:15 Batch Loss:2.2535405
Mini Batch:16 Batch Loss:2.2514288
Mini Batch:17 Batch Loss:2.2529767
Mini Batch:18 Batch Loss:2.2528634
Mini Batch:19 Batch Loss:2.2548177
Mini Batch:20 Batch Loss:2.2543259
Epoch:59, Time:1236ms, TrainLoss:2.2540686, TestLoss:2.2675605, TrainLossChange:-0.0012226105, Accuracy: 0.82514286
Mini Batch:1 Batch Loss:2.234397
Mini Batch:2 Batch Loss:2.2313373
Mini Batch:3 Batch Loss:2.2233121
Mini Batch:4 Batch Loss:2.2316499
Mini Batch:5 Batch Loss:2.2306485
Mini Batch:6 Batch Loss:2.2429917
Mini Batch:7 Batch Loss:2.2441006
Mini Batch:8 Batch Loss:2.247895
Mini Batch:9 Batch Loss:2.2527418
Mini Batch:10 Batch Loss:2.25225
Mini Batch:11 Batch Loss:2.2542553
Mini Batch:12 Batch Loss:2.2542984
Mini Batch:13 Batch Loss:2.2550664
Mini Batch:14 Batch Loss:2.2550416
Mini Batch:15 Batch Loss:2.2522812
Mini Batch:16 Batch Loss:2.2501516
Mini Batch:17 Batch Loss:2.2517114
Mini Batch:18 Batch Loss:2.2515926
Mini Batch:19 Batch Loss:2.2535548
Mini Batch:20 Batch Loss:2.2530706
Epoch:60, Time:3607ms, TrainLoss:2.2528174, TestLoss:2.2663462, TrainLossChange:-0.0012512207, Accuracy: 0.82628584
Mini Batch:1 Batch Loss:2.2333486
Mini Batch:2 Batch Loss:2.230074
Mini Batch:3 Batch Loss:2.22203
Mini Batch:4 Batch Loss:2.230384
Mini Batch:5 Batch Loss:2.2293196
Mini Batch:6 Batch Loss:2.2417083
Mini Batch:7 Batch Loss:2.2427948
Mini Batch:8 Batch Loss:2.2465856
Mini Batch:9 Batch Loss:2.251475
Mini Batch:10 Batch Loss:2.2509751
Mini Batch:11 Batch Loss:2.2529752
Mini Batch:12 Batch Loss:2.2530107
Mini Batch:13 Batch Loss:2.2537751
Mini Batch:14 Batch Loss:2.2537649
Mini Batch:15 Batch Loss:2.2509947
Mini Batch:16 Batch Loss:2.2488458
Mini Batch:17 Batch Loss:2.2504177
Mini Batch:18 Batch Loss:2.2502913
Mini Batch:19 Batch Loss:2.2522628
Mini Batch:20 Batch Loss:2.2517855
Epoch:61, Time:1284ms, TrainLoss:2.2515366, TestLoss:2.2651043, TrainLossChange:-0.0012807846, Accuracy: 0.8268571
Mini Batch:1 Batch Loss:2.232276
Mini Batch:2 Batch Loss:2.2287848
Mini Batch:3 Batch Loss:2.2207205
Mini Batch:4 Batch Loss:2.2290897
Mini Batch:5 Batch Loss:2.2279606
Mini Batch:6 Batch Loss:2.2403967
Mini Batch:7 Batch Loss:2.2414596
Mini Batch:8 Batch Loss:2.245245
Mini Batch:9 Batch Loss:2.2501793
Mini Batch:10 Batch Loss:2.2496715
Mini Batch:11 Batch Loss:2.2516668
Mini Batch:12 Batch Loss:2.2516942
Mini Batch:13 Batch Loss:2.2524538
Mini Batch:14 Batch Loss:2.2524588
Mini Batch:15 Batch Loss:2.2496789
Mini Batch:16 Batch Loss:2.2475107
Mini Batch:17 Batch Loss:2.2490957
Mini Batch:18 Batch Loss:2.2489629
Mini Batch:19 Batch Loss:2.2509415
Mini Batch:20 Batch Loss:2.2504718
Epoch:62, Time:1198ms, TrainLoss:2.250227, TestLoss:2.2638295, TrainLossChange:-0.0013096333, Accuracy: 0.8268572
Mini Batch:1 Batch Loss:2.231179
Mini Batch:2 Batch Loss:2.2274668
Mini Batch:3 Batch Loss:2.2193801
Mini Batch:4 Batch Loss:2.2277648
Mini Batch:5 Batch Loss:2.2265677
Mini Batch:6 Batch Loss:2.2390494
Mini Batch:7 Batch Loss:2.24009
Mini Batch:8 Batch Loss:2.243871
Mini Batch:9 Batch Loss:2.2488492
Mini Batch:10 Batch Loss:2.2483332
Mini Batch:11 Batch Loss:2.250323
Mini Batch:12 Batch Loss:2.2503426
Mini Batch:13 Batch Loss:2.2510986
Mini Batch:14 Batch Loss:2.2511184
Mini Batch:15 Batch Loss:2.2483296
Mini Batch:16 Batch Loss:2.2461421
Mini Batch:17 Batch Loss:2.247741
Mini Batch:18 Batch Loss:2.2476013
Mini Batch:19 Batch Loss:2.249589
Mini Batch:20 Batch Loss:2.2491276
Epoch:63, Time:1412ms, TrainLoss:2.2488868, TestLoss:2.262521, TrainLossChange:-0.0013401508, Accuracy: 0.82742864
Mini Batch:1 Batch Loss:2.2300522
Mini Batch:2 Batch Loss:2.226112
Mini Batch:3 Batch Loss:2.2180054
Mini Batch:4 Batch Loss:2.2264042
Mini Batch:5 Batch Loss:2.2251384
Mini Batch:6 Batch Loss:2.237667
Mini Batch:7 Batch Loss:2.2386847
Mini Batch:8 Batch Loss:2.24246
Mini Batch:9 Batch Loss:2.247483
Mini Batch:10 Batch Loss:2.2469606
Mini Batch:11 Batch Loss:2.248946
Mini Batch:12 Batch Loss:2.2489586
Mini Batch:13 Batch Loss:2.24971
Mini Batch:14 Batch Loss:2.2497451
Mini Batch:15 Batch Loss:2.2469468
Mini Batch:16 Batch Loss:2.244739
Mini Batch:17 Batch Loss:2.2463522
Mini Batch:18 Batch Loss:2.246206
Mini Batch:19 Batch Loss:2.2482028
Mini Batch:20 Batch Loss:2.24775
Epoch:64, Time:1157ms, TrainLoss:2.247514, TestLoss:2.2611847, TrainLossChange:-0.0013728142, Accuracy: 0.82799995
Mini Batch:1 Batch Loss:2.228887
Mini Batch:2 Batch Loss:2.224722
Mini Batch:3 Batch Loss:2.2165964
Mini Batch:4 Batch Loss:2.2250028
Mini Batch:5 Batch Loss:2.2236695
Mini Batch:6 Batch Loss:2.2362473
Mini Batch:7 Batch Loss:2.2372425
Mini Batch:8 Batch Loss:2.2410107
Mini Batch:9 Batch Loss:2.2460794
Mini Batch:10 Batch Loss:2.2455509
Mini Batch:11 Batch Loss:2.247531
Mini Batch:12 Batch Loss:2.247537
Mini Batch:13 Batch Loss:2.2482846
Mini Batch:14 Batch Loss:2.2483344
Mini Batch:15 Batch Loss:2.245526
Mini Batch:16 Batch Loss:2.2432976
Mini Batch:17 Batch Loss:2.2449236
Mini Batch:18 Batch Loss:2.2447698
Mini Batch:19 Batch Loss:2.2467768
Mini Batch:20 Batch Loss:2.2463322
Epoch:65, Time:1498ms, TrainLoss:2.2461004, TestLoss:2.259814, TrainLossChange:-0.0014135838, Accuracy: 0.82914287
Mini Batch:1 Batch Loss:2.2276812
Mini Batch:2 Batch Loss:2.223296
Mini Batch:3 Batch Loss:2.2151515
Mini Batch:4 Batch Loss:2.2235646
Mini Batch:5 Batch Loss:2.2221632
Mini Batch:6 Batch Loss:2.2347922
Mini Batch:7 Batch Loss:2.235766
Mini Batch:8 Batch Loss:2.2395267
Mini Batch:9 Batch Loss:2.2446427
Mini Batch:10 Batch Loss:2.2441075
Mini Batch:11 Batch Loss:2.246083
Mini Batch:12 Batch Loss:2.246083
Mini Batch:13 Batch Loss:2.2468271
Mini Batch:14 Batch Loss:2.2468917
Mini Batch:15 Batch Loss:2.2440734
Mini Batch:16 Batch Loss:2.241823
Mini Batch:17 Batch Loss:2.2434623
Mini Batch:18 Batch Loss:2.2433019
Mini Batch:19 Batch Loss:2.245318
Mini Batch:20 Batch Loss:2.244882
Epoch:66, Time:1192ms, TrainLoss:2.2446547, TestLoss:2.258408, TrainLossChange:-0.0014457703, Accuracy: 0.8297143
Mini Batch:1 Batch Loss:2.226443
Mini Batch:2 Batch Loss:2.2218356
Mini Batch:3 Batch Loss:2.2136717
Mini Batch:4 Batch Loss:2.2220898
Mini Batch:5 Batch Loss:2.2206187
Mini Batch:6 Batch Loss:2.2333012
Mini Batch:7 Batch Loss:2.2342534
Mini Batch:8 Batch Loss:2.2380042
Mini Batch:9 Batch Loss:2.2431676
Mini Batch:10 Batch Loss:2.2426271
Mini Batch:11 Batch Loss:2.2445974
Mini Batch:12 Batch Loss:2.244592
Mini Batch:13 Batch Loss:2.2453322
Mini Batch:14 Batch Loss:2.2454114
Mini Batch:15 Batch Loss:2.2425826
Mini Batch:16 Batch Loss:2.2403095
Mini Batch:17 Batch Loss:2.241963
Mini Batch:18 Batch Loss:2.2417948
Mini Batch:19 Batch Loss:2.2438207
Mini Batch:20 Batch Loss:2.2433937
Epoch:67, Time:1230ms, TrainLoss:2.2431712, TestLoss:2.2569687, TrainLossChange:-0.0014834404, Accuracy: 0.8297144
Mini Batch:1 Batch Loss:2.225179
Mini Batch:2 Batch Loss:2.2203445
Mini Batch:3 Batch Loss:2.2121584
Mini Batch:4 Batch Loss:2.2205803
Mini Batch:5 Batch Loss:2.219037
Mini Batch:6 Batch Loss:2.2317736
Mini Batch:7 Batch Loss:2.2327046
Mini Batch:8 Batch Loss:2.236446
Mini Batch:9 Batch Loss:2.2416565
Mini Batch:10 Batch Loss:2.2411082
Mini Batch:11 Batch Loss:2.2430737
Mini Batch:12 Batch Loss:2.2430625
Mini Batch:13 Batch Loss:2.2437994
Mini Batch:14 Batch Loss:2.2438931
Mini Batch:15 Batch Loss:2.241055
Mini Batch:16 Batch Loss:2.2387586
Mini Batch:17 Batch Loss:2.2404273
Mini Batch:18 Batch Loss:2.2402527
Mini Batch:19 Batch Loss:2.242288
Mini Batch:20 Batch Loss:2.2418694
Epoch:68, Time:1200ms, TrainLoss:2.2416513, TestLoss:2.2554889, TrainLossChange:-0.0015199184, Accuracy: 0.8320001
Mini Batch:1 Batch Loss:2.2238867
Mini Batch:2 Batch Loss:2.2188187
Mini Batch:3 Batch Loss:2.2106082
Mini Batch:4 Batch Loss:2.2190323
Mini Batch:5 Batch Loss:2.2174141
Mini Batch:6 Batch Loss:2.2302084
Mini Batch:7 Batch Loss:2.2311175
Mini Batch:8 Batch Loss:2.234849
Mini Batch:9 Batch Loss:2.2401078
Mini Batch:10 Batch Loss:2.239551
Mini Batch:11 Batch Loss:2.241512
Mini Batch:12 Batch Loss:2.241496
Mini Batch:13 Batch Loss:2.2422283
Mini Batch:14 Batch Loss:2.242337
Mini Batch:15 Batch Loss:2.2394867
Mini Batch:16 Batch Loss:2.2371662
Mini Batch:17 Batch Loss:2.2388504
Mini Batch:18 Batch Loss:2.2386675
Mini Batch:19 Batch Loss:2.240714
Mini Batch:20 Batch Loss:2.2403045
Epoch:69, Time:1174ms, TrainLoss:2.2400916, TestLoss:2.2539732, TrainLossChange:-0.0015597343, Accuracy: 0.8325715
Mini Batch:1 Batch Loss:2.2225645
Mini Batch:2 Batch Loss:2.2172544
Mini Batch:3 Batch Loss:2.2090194
Mini Batch:4 Batch Loss:2.2174447
Mini Batch:5 Batch Loss:2.2157502
Mini Batch:6 Batch Loss:2.2286038
Mini Batch:7 Batch Loss:2.229491
Mini Batch:8 Batch Loss:2.2332127
Mini Batch:9 Batch Loss:2.2385218
Mini Batch:10 Batch Loss:2.237958
Mini Batch:11 Batch Loss:2.239915
Mini Batch:12 Batch Loss:2.239893
Mini Batch:13 Batch Loss:2.24062
Mini Batch:14 Batch Loss:2.240744
Mini Batch:15 Batch Loss:2.2378814
Mini Batch:16 Batch Loss:2.2355366
Mini Batch:17 Batch Loss:2.2372375
Mini Batch:18 Batch Loss:2.2370481
Mini Batch:19 Batch Loss:2.2391045
Mini Batch:20 Batch Loss:2.2387042
Epoch:70, Time:1302ms, TrainLoss:2.2384958, TestLoss:2.25242, TrainLossChange:-0.0015957355, Accuracy: 0.83371437
Mini Batch:1 Batch Loss:2.2212086
Mini Batch:2 Batch Loss:2.2156513
Mini Batch:3 Batch Loss:2.207391
Mini Batch:4 Batch Loss:2.2158184
Mini Batch:5 Batch Loss:2.2140453
Mini Batch:6 Batch Loss:2.2269604
Mini Batch:7 Batch Loss:2.2278256
Mini Batch:8 Batch Loss:2.2315361
Mini Batch:9 Batch Loss:2.236895
Mini Batch:10 Batch Loss:2.2363238
Mini Batch:11 Batch Loss:2.2382755
Mini Batch:12 Batch Loss:2.2382476
Mini Batch:13 Batch Loss:2.2389688
Mini Batch:14 Batch Loss:2.2391083
Mini Batch:15 Batch Loss:2.2362337
Mini Batch:16 Batch Loss:2.2338634
Mini Batch:17 Batch Loss:2.2355814
Mini Batch:18 Batch Loss:2.235385
Mini Batch:19 Batch Loss:2.2374527
Mini Batch:20 Batch Loss:2.2370622
Epoch:71, Time:1175ms, TrainLoss:2.236859, TestLoss:2.2508287, TrainLossChange:-0.0016367435, Accuracy: 0.8354286
Mini Batch:1 Batch Loss:2.2198188
Mini Batch:2 Batch Loss:2.2140098
Mini Batch:3 Batch Loss:2.2057223
Mini Batch:4 Batch Loss:2.2141528
Mini Batch:5 Batch Loss:2.2122998
Mini Batch:6 Batch Loss:2.2252781
Mini Batch:7 Batch Loss:2.2261214
Mini Batch:8 Batch Loss:2.2298212
Mini Batch:9 Batch Loss:2.2352312
Mini Batch:10 Batch Loss:2.2346532
Mini Batch:11 Batch Loss:2.2366009
Mini Batch:12 Batch Loss:2.2365649
Mini Batch:13 Batch Loss:2.237281
Mini Batch:14 Batch Loss:2.2374353
Mini Batch:15 Batch Loss:2.2345476
Mini Batch:16 Batch Loss:2.23215
Mini Batch:17 Batch Loss:2.2338858
Mini Batch:18 Batch Loss:2.233682
Mini Batch:19 Batch Loss:2.235761
Mini Batch:20 Batch Loss:2.2353804
Epoch:72, Time:1445ms, TrainLoss:2.235182, TestLoss:2.2492018, TrainLossChange:-0.0016770363, Accuracy: 0.8365714
Mini Batch:1 Batch Loss:2.2183964
Mini Batch:2 Batch Loss:2.21233
Mini Batch:3 Batch Loss:2.204013
Mini Batch:4 Batch Loss:2.2124443
Mini Batch:5 Batch Loss:2.2105103
Mini Batch:6 Batch Loss:2.2235537
Mini Batch:7 Batch Loss:2.2243748
Mini Batch:8 Batch Loss:2.2280636
Mini Batch:9 Batch Loss:2.2335255
Mini Batch:10 Batch Loss:2.2329392
Mini Batch:11 Batch Loss:2.2348814
Mini Batch:12 Batch Loss:2.2348378
Mini Batch:13 Batch Loss:2.2355494
Mini Batch:14 Batch Loss:2.2357185
Mini Batch:15 Batch Loss:2.2328172
Mini Batch:16 Batch Loss:2.2303925
Mini Batch:17 Batch Loss:2.232147
Mini Batch:18 Batch Loss:2.2319353
Mini Batch:19 Batch Loss:2.2340267
Mini Batch:20 Batch Loss:2.2336562
Epoch:73, Time:1161ms, TrainLoss:2.2334626, TestLoss:2.247534, TrainLossChange:-0.0017194748, Accuracy: 0.83828574
Mini Batch:1 Batch Loss:2.2169378
Mini Batch:2 Batch Loss:2.2106097
Mini Batch:3 Batch Loss:2.2022617
Mini Batch:4 Batch Loss:2.2106917
Mini Batch:5 Batch Loss:2.2086756
Mini Batch:6 Batch Loss:2.2217855
Mini Batch:7 Batch Loss:2.2225842
Mini Batch:8 Batch Loss:2.2262638
Mini Batch:9 Batch Loss:2.2317781
Mini Batch:10 Batch Loss:2.2311852
Mini Batch:11 Batch Loss:2.233122
Mini Batch:12 Batch Loss:2.2330701
Mini Batch:13 Batch Loss:2.2337773
Mini Batch:14 Batch Loss:2.2339623
Mini Batch:15 Batch Loss:2.2310455
Mini Batch:16 Batch Loss:2.2285936
Mini Batch:17 Batch Loss:2.230367
Mini Batch:18 Batch Loss:2.2301464
Mini Batch:19 Batch Loss:2.2322514
Mini Batch:20 Batch Loss:2.231892
Epoch:74, Time:1307ms, TrainLoss:2.2317033, TestLoss:2.2458248, TrainLossChange:-0.0017592907, Accuracy: 0.8405715
Mini Batch:1 Batch Loss:2.2154403
Mini Batch:2 Batch Loss:2.2088466
Mini Batch:3 Batch Loss:2.2004635
Mini Batch:4 Batch Loss:2.2088923
Mini Batch:5 Batch Loss:2.206795
Mini Batch:6 Batch Loss:2.2199728
Mini Batch:7 Batch Loss:2.2207496
Mini Batch:8 Batch Loss:2.2244203
Mini Batch:9 Batch Loss:2.2299886
Mini Batch:10 Batch Loss:2.2293885
Mini Batch:11 Batch Loss:2.2313209
Mini Batch:12 Batch Loss:2.2312605
Mini Batch:13 Batch Loss:2.2319636
Mini Batch:14 Batch Loss:2.232163
Mini Batch:15 Batch Loss:2.2292318
Mini Batch:16 Batch Loss:2.2267518
Mini Batch:17 Batch Loss:2.2285442
Mini Batch:18 Batch Loss:2.2283156
Mini Batch:19 Batch Loss:2.230433
Mini Batch:20 Batch Loss:2.2300842
Epoch:75, Time:1146ms, TrainLoss:2.2299004, TestLoss:2.2440734, TrainLossChange:-0.0018029213, Accuracy: 0.8428572
Mini Batch:1 Batch Loss:2.213903
Mini Batch:2 Batch Loss:2.207041
Mini Batch:3 Batch Loss:2.1986206
Mini Batch:4 Batch Loss:2.2070467
Mini Batch:5 Batch Loss:2.2048678
Mini Batch:6 Batch Loss:2.218116
Mini Batch:7 Batch Loss:2.2188706
Mini Batch:8 Batch Loss:2.222532
Mini Batch:9 Batch Loss:2.228155
Mini Batch:10 Batch Loss:2.2275472
Mini Batch:11 Batch Loss:2.229473
Mini Batch:12 Batch Loss:2.2294044
Mini Batch:13 Batch Loss:2.230103
Mini Batch:14 Batch Loss:2.2303164
Mini Batch:15 Batch Loss:2.2273688
Mini Batch:16 Batch Loss:2.2248592
Mini Batch:17 Batch Loss:2.2266722
Mini Batch:18 Batch Loss:2.2264357
Mini Batch:19 Batch Loss:2.2285671
Mini Batch:20 Batch Loss:2.2282302
Epoch:76, Time:1218ms, TrainLoss:2.2280514, TestLoss:2.2422793, TrainLossChange:-0.0018489361, Accuracy: 0.8445715
Mini Batch:1 Batch Loss:2.2123244
Mini Batch:2 Batch Loss:2.2051895
Mini Batch:3 Batch Loss:2.1967297
Mini Batch:4 Batch Loss:2.2051535
Mini Batch:5 Batch Loss:2.2028909
Mini Batch:6 Batch Loss:2.2162127
Mini Batch:7 Batch Loss:2.216945
Mini Batch:8 Batch Loss:2.2205975
Mini Batch:9 Batch Loss:2.226275
Mini Batch:10 Batch Loss:2.2256591
Mini Batch:11 Batch Loss:2.2275794
Mini Batch:12 Batch Loss:2.227503
Mini Batch:13 Batch Loss:2.2281969
Mini Batch:14 Batch Loss:2.2284243
Mini Batch:15 Batch Loss:2.2254612
Mini Batch:16 Batch Loss:2.2229218
Mini Batch:17 Batch Loss:2.2247555
Mini Batch:18 Batch Loss:2.22451
Mini Batch:19 Batch Loss:2.226655
Mini Batch:20 Batch Loss:2.2263293
Epoch:77, Time:1144ms, TrainLoss:2.226156, TestLoss:2.2404418, TrainLossChange:-0.0018954277, Accuracy: 0.8462857
Mini Batch:1 Batch Loss:2.2107112
Mini Batch:2 Batch Loss:2.2032967
Mini Batch:3 Batch Loss:2.1947968
Mini Batch:4 Batch Loss:2.203216
Mini Batch:5 Batch Loss:2.2008665
Mini Batch:6 Batch Loss:2.2142632
Mini Batch:7 Batch Loss:2.214971
Mini Batch:8 Batch Loss:2.2186139
Mini Batch:9 Batch Loss:2.2243483
Mini Batch:10 Batch Loss:2.223725
Mini Batch:11 Batch Loss:2.2256403
Mini Batch:12 Batch Loss:2.2255557
Mini Batch:13 Batch Loss:2.2262442
Mini Batch:14 Batch Loss:2.226485
Mini Batch:15 Batch Loss:2.2235053
Mini Batch:16 Batch Loss:2.220934
Mini Batch:17 Batch Loss:2.222789
Mini Batch:18 Batch Loss:2.2225342
Mini Batch:19 Batch Loss:2.2246926
Mini Batch:20 Batch Loss:2.2243793
Epoch:78, Time:1143ms, TrainLoss:2.2242112, TestLoss:2.2385612, TrainLossChange:-0.0019447803, Accuracy: 0.8491429
Mini Batch:1 Batch Loss:2.2090564
Mini Batch:2 Batch Loss:2.2013566
Mini Batch:3 Batch Loss:2.192817
Mini Batch:4 Batch Loss:2.201231
Mini Batch:5 Batch Loss:2.198793
Mini Batch:6 Batch Loss:2.2122624
Mini Batch:7 Batch Loss:2.2129455
Mini Batch:8 Batch Loss:2.2165802
Mini Batch:9 Batch Loss:2.2223718
Mini Batch:10 Batch Loss:2.2217405
Mini Batch:11 Batch Loss:2.2236505
Mini Batch:12 Batch Loss:2.2235572
Mini Batch:13 Batch Loss:2.2242403
Mini Batch:14 Batch Loss:2.224495
Mini Batch:15 Batch Loss:2.2214983
Mini Batch:16 Batch Loss:2.218894
Mini Batch:17 Batch Loss:2.2207713
Mini Batch:18 Batch Loss:2.220507
Mini Batch:19 Batch Loss:2.2226806
Mini Batch:20 Batch Loss:2.2223794
Epoch:79, Time:1107ms, TrainLoss:2.2222173, TestLoss:2.2366357, TrainLossChange:-0.0019938946, Accuracy: 0.8497144
Mini Batch:1 Batch Loss:2.2073581
Mini Batch:2 Batch Loss:2.19937
Mini Batch:3 Batch Loss:2.1907873
Mini Batch:4 Batch Loss:2.1991951
Mini Batch:5 Batch Loss:2.1966655
Mini Batch:6 Batch Loss:2.2102087
Mini Batch:7 Batch Loss:2.2108684
Mini Batch:8 Batch Loss:2.2144942
Mini Batch:9 Batch Loss:2.220344
Mini Batch:10 Batch Loss:2.219705
Mini Batch:11 Batch Loss:2.2216094
Mini Batch:12 Batch Loss:2.221508
Mini Batch:13 Batch Loss:2.2221866
Mini Batch:14 Batch Loss:2.2224545
Mini Batch:15 Batch Loss:2.2194402
Mini Batch:16 Batch Loss:2.2168
Mini Batch:17 Batch Loss:2.2187023
Mini Batch:18 Batch Loss:2.2184284
Mini Batch:19 Batch Loss:2.2206173
Mini Batch:20 Batch Loss:2.220329
Epoch:80, Time:1112ms, TrainLoss:2.2201731, TestLoss:2.23466, TrainLossChange:-0.002044201, Accuracy: 0.85200006
Mini Batch:1 Batch Loss:2.2056165
Mini Batch:2 Batch Loss:2.1973343
Mini Batch:3 Batch Loss:2.1887062
Mini Batch:4 Batch Loss:2.1971068
Mini Batch:5 Batch Loss:2.1944847
Mini Batch:6 Batch Loss:2.2081032
Mini Batch:7 Batch Loss:2.2087388
Mini Batch:8 Batch Loss:2.2123566
Mini Batch:9 Batch Loss:2.2182665
Mini Batch:10 Batch Loss:2.2176194
Mini Batch:11 Batch Loss:2.2195194
Mini Batch:12 Batch Loss:2.2194097
Mini Batch:13 Batch Loss:2.2200837
Mini Batch:14 Batch Loss:2.2203653
Mini Batch:15 Batch Loss:2.217332
Mini Batch:16 Batch Loss:2.2146547
Mini Batch:17 Batch Loss:2.2165813
Mini Batch:18 Batch Loss:2.2162976
Mini Batch:19 Batch Loss:2.2185028
Mini Batch:20 Batch Loss:2.2182271
Epoch:81, Time:1126ms, TrainLoss:2.2180772, TestLoss:2.232634, TrainLossChange:-0.0020959377, Accuracy: 0.85428584
Mini Batch:1 Batch Loss:2.2038295
Mini Batch:2 Batch Loss:2.1952536
Mini Batch:3 Batch Loss:2.1865768
Mini Batch:4 Batch Loss:2.1949677
Mini Batch:5 Batch Loss:2.1922498
Mini Batch:6 Batch Loss:2.205946
Mini Batch:7 Batch Loss:2.206557
Mini Batch:8 Batch Loss:2.2101665
Mini Batch:9 Batch Loss:2.2161372
Mini Batch:10 Batch Loss:2.215482
Mini Batch:11 Batch Loss:2.2173784
Mini Batch:12 Batch Loss:2.2172592
Mini Batch:13 Batch Loss:2.2179294
Mini Batch:14 Batch Loss:2.2182257
Mini Batch:15 Batch Loss:2.2151725
Mini Batch:16 Batch Loss:2.2124565
Mini Batch:17 Batch Loss:2.214408
Mini Batch:18 Batch Loss:2.2141147
Mini Batch:19 Batch Loss:2.216337
Mini Batch:20 Batch Loss:2.2160742
Epoch:82, Time:1151ms, TrainLoss:2.2159307, TestLoss:2.230559, TrainLossChange:-0.0021464825, Accuracy: 0.85428584
Mini Batch:1 Batch Loss:2.2019997
Mini Batch:2 Batch Loss:2.1931264
Mini Batch:3 Batch Loss:2.184398
Mini Batch:4 Batch Loss:2.1927776
Mini Batch:5 Batch Loss:2.189962
Mini Batch:6 Batch Loss:2.203738
Mini Batch:7 Batch Loss:2.204325
Mini Batch:8 Batch Loss:2.2079253
Mini Batch:9 Batch Loss:2.2139575
Mini Batch:10 Batch Loss:2.213293
Mini Batch:11 Batch Loss:2.2151852
Mini Batch:12 Batch Loss:2.215058
Mini Batch:13 Batch Loss:2.2157233
Mini Batch:14 Batch Loss:2.2160337
Mini Batch:15 Batch Loss:2.2129598
Mini Batch:16 Batch Loss:2.2102048
Mini Batch:17 Batch Loss:2.2121825
Mini Batch:18 Batch Loss:2.2118795
Mini Batch:19 Batch Loss:2.2141185
Mini Batch:20 Batch Loss:2.2138689
